Date,High,Low,Open,Close,Volume,Adj Close
1962-03-09,70.70999908447266,70.0,70.19000244140625,70.41999816894531,3340000,70.41999816894531
1962-03-12,70.76000213623047,70.0199966430664,70.41999816894531,70.4000015258789,3280000,70.4000015258789
1962-03-13,70.86000061035156,70.05999755859375,70.4000015258789,70.5999984741211,3200000,70.5999984741211
1962-03-14,71.25,70.4800033569336,70.5999984741211,70.91000366210938,3670000,70.91000366210938
1962-03-15,71.44000244140625,70.58999633789062,70.91000366210938,71.05999755859375,3250000,71.05999755859375
1962-03-16,71.33999633789062,70.66999816894531,71.05999755859375,70.94000244140625,3060000,70.94000244140625
1962-03-19,71.30999755859375,70.52999877929688,70.94000244140625,70.8499984741211,3220000,70.8499984741211
1962-03-20,71.08000183105469,70.4000015258789,70.8499984741211,70.66000366210938,3060000,70.66000366210938
1962-03-21,70.93000030517578,70.16000366210938,70.66000366210938,70.51000213623047,3360000,70.51000213623047
1962-03-22,70.83999633789062,70.13999938964844,70.51000213623047,70.4000015258789,3130000,70.4000015258789
1962-03-23,70.77999877929688,70.12000274658203,70.4000015258789,70.44999694824219,3050000,70.44999694824219
1962-03-26,70.62999725341797,69.7300033569336,70.44999694824219,69.88999938964844,3040000,69.88999938964844
1962-03-27,70.19999694824219,69.41000366210938,69.88999938964844,69.69999694824219,3090000,69.69999694824219
1962-03-28,70.33000183105469,69.54000091552734,69.69999694824219,70.04000091552734,2940000,70.04000091552734
1962-03-29,70.5,69.80999755859375,70.04000091552734,70.01000213623047,2870000,70.01000213623047
1962-03-30,70.08999633789062,69.16000366210938,70.01000213623047,69.55000305175781,2950000,69.55000305175781
1962-04-02,69.81999969482422,69.12999725341797,69.55000305175781,69.37000274658203,2790000,69.37000274658203
1962-04-03,69.52999877929688,68.52999877929688,69.37000274658203,68.80999755859375,3350000,68.80999755859375
1962-04-04,69.22000122070312,68.33000183105469,68.80999755859375,68.48999786376953,3290000,68.48999786376953
1962-04-05,69.08999633789062,68.12000274658203,68.48999786376953,68.91000366210938,3130000,68.91000366210938
1962-04-06,69.41999816894531,68.58000183105469,68.91000366210938,68.83999633789062,2730000,68.83999633789062
1962-04-09,69.0199966430664,68.08999633789062,68.83999633789062,68.30999755859375,3020000,68.30999755859375
1962-04-10,68.80000305175781,67.94000244140625,68.30999755859375,68.55999755859375,2880000,68.55999755859375
1962-04-11,69.26000213623047,68.23999786376953,68.55999755859375,68.41000366210938,3240000,68.41000366210938
1962-04-12,68.43000030517578,67.47000122070312,68.41000366210938,67.9000015258789,3320000,67.9000015258789
1962-04-13,68.11000061035156,67.02999877929688,67.9000015258789,67.9000015258789,3470000,67.9000015258789
1962-04-16,68.19000244140625,67.20999908447266,67.9000015258789,67.5999984741211,3070000,67.5999984741211
1962-04-17,68.19999694824219,67.23999786376953,67.5999984741211,67.9000015258789,2940000,67.9000015258789
1962-04-18,68.72000122070312,67.83000183105469,67.9000015258789,68.2699966430664,3350000,68.2699966430664
1962-04-19,68.9000015258789,68.06999969482422,68.2699966430664,68.58999633789062,3100000,68.58999633789062
1962-04-23,69.01000213623047,68.16999816894531,68.58999633789062,68.52999877929688,3240000,68.52999877929688
1962-04-24,68.91000366210938,68.16000366210938,68.52999877929688,68.45999908447266,3040000,68.45999908447266
1962-04-25,68.58000183105469,67.52999877929688,68.45999908447266,67.70999908447266,3340000,67.70999908447266
1962-04-26,67.97000122070312,66.91999816894531,67.70999908447266,67.05000305175781,3650000,67.05000305175781
1962-04-27,67.61000061035156,65.98999786376953,67.05000305175781,66.30000305175781,4140000,66.30000305175781
1962-04-30,66.9000015258789,64.94999694824219,66.30000305175781,65.23999786376953,4150000,65.23999786376953
1962-05-01,65.94000244140625,63.7599983215332,65.23999786376953,65.69999694824219,5100000,65.69999694824219
1962-05-02,66.66999816894531,65.55999755859375,65.69999694824219,65.98999786376953,3780000,65.98999786376953
1962-05-03,66.93000030517578,65.80999755859375,65.98999786376953,66.52999877929688,3320000,66.52999877929688
1962-05-04,66.80000305175781,65.80000305175781,66.52999877929688,66.23999786376953,3010000,66.23999786376953
1962-05-07,66.55999755859375,65.66000366210938,66.23999786376953,66.0199966430664,2530000,66.0199966430664
1962-05-08,66.12999725341797,64.87999725341797,66.0199966430664,65.16999816894531,3020000,65.16999816894531
1962-05-09,65.16999816894531,64.0199966430664,65.16999816894531,64.26000213623047,3670000,64.26000213623047
1962-05-10,64.38999938964844,62.9900016784668,64.26000213623047,63.56999969482422,4730000,63.56999969482422
1962-05-11,64.0999984741211,62.439998626708984,63.56999969482422,62.650001525878906,4510000,62.650001525878906
1962-05-14,63.310001373291016,61.11000061035156,62.650001525878906,63.099998474121094,5990000,63.099998474121094
1962-05-15,64.87000274658203,63.40999984741211,63.40999984741211,64.29000091552734,4780000,64.29000091552734
1962-05-16,64.87999725341797,63.81999969482422,64.29000091552734,64.2699966430664,3360000,64.2699966430664
1962-05-17,64.41000366210938,63.380001068115234,64.2699966430664,63.93000030517578,2950000,63.93000030517578
1962-05-18,64.13999938964844,63.290000915527344,63.93000030517578,63.81999969482422,2490000,63.81999969482422
1962-05-21,64.0,63.209999084472656,63.81999969482422,63.59000015258789,2260000,63.59000015258789
1962-05-22,63.689998626708984,62.2599983215332,63.59000015258789,62.34000015258789,3640000,62.34000015258789
1962-05-23,62.41999816894531,60.900001525878906,62.34000015258789,61.11000061035156,5450000,61.11000061035156
1962-05-24,61.790000915527344,60.36000061035156,61.11000061035156,60.619998931884766,5250000,60.619998931884766
1962-05-25,60.97999954223633,59.0,60.619998931884766,59.470001220703125,6380000,59.470001220703125
1962-05-28,59.150001525878906,55.41999816894531,59.150001525878906,55.5,9350000,55.5
1962-05-29,58.290000915527344,53.130001068115234,55.5,58.08000183105469,14750000,58.08000183105469
1962-05-31,60.81999969482422,58.79999923706055,58.79999923706055,59.630001068115234,10710000,59.630001068115234
1962-06-01,59.959999084472656,58.52000045776367,59.630001068115234,59.380001068115234,5760000,59.380001068115234
1962-06-04,59.119998931884766,57.13999938964844,59.119998931884766,57.27000045776367,5380000,57.27000045776367
1962-06-05,58.41999816894531,56.33000183105469,57.27000045776367,57.56999969482422,6140000,57.56999969482422
1962-06-06,59.16999816894531,57.63999938964844,57.63999938964844,58.38999938964844,4190000,58.38999938964844
1962-06-07,58.900001525878906,58.0,58.38999938964844,58.400001525878906,2760000,58.400001525878906
1962-06-08,58.970001220703125,58.13999938964844,58.400001525878906,58.45000076293945,2560000,58.45000076293945
1962-06-11,58.58000183105469,57.5099983215332,58.45000076293945,57.81999969482422,2870000,57.81999969482422
1962-06-12,57.65999984741211,56.22999954223633,57.65999984741211,56.34000015258789,4690000,56.34000015258789
1962-06-13,56.79999923706055,55.2400016784668,56.34000015258789,55.5,5850000,55.5
1962-06-14,56.0,54.119998931884766,55.5,54.33000183105469,6240000,54.33000183105469
1962-06-15,55.959999084472656,53.65999984741211,54.33000183105469,55.88999938964844,7130000,55.88999938964844
1962-06-18,56.529998779296875,54.970001220703125,55.88999938964844,55.7400016784668,4580000,55.7400016784668
1962-06-19,55.880001068115234,54.97999954223633,55.7400016784668,55.540000915527344,2680000,55.540000915527344
1962-06-20,55.91999816894531,54.65999984741211,55.540000915527344,54.779998779296875,3360000,54.779998779296875
1962-06-21,54.779998779296875,53.5,54.779998779296875,53.59000015258789,4560000,53.59000015258789
1962-06-22,53.779998779296875,52.47999954223633,53.59000015258789,52.68000030517578,5640000,52.68000030517578
1962-06-25,52.959999084472656,51.349998474121094,52.68000030517578,52.45000076293945,7090000,52.45000076293945
1962-06-26,53.58000183105469,52.099998474121094,52.45000076293945,52.31999969482422,4630000,52.31999969482422
1962-06-27,52.83000183105469,51.77000045776367,52.31999969482422,52.599998474121094,3890000,52.599998474121094
1962-06-28,54.63999938964844,52.97999954223633,52.97999954223633,54.40999984741211,5440000,54.40999984741211
1962-06-29,55.470001220703125,54.20000076293945,54.40999984741211,54.75,4720000,54.75
1962-07-02,56.02000045776367,54.470001220703125,54.75,55.86000061035156,3450000,55.86000061035156
1962-07-03,56.7400016784668,55.56999969482422,55.86000061035156,56.4900016784668,3920000,56.4900016784668
1962-07-05,57.099998474121094,56.150001525878906,56.4900016784668,56.810001373291016,3350000,56.810001373291016
1962-07-06,56.72999954223633,55.63999938964844,56.72999954223633,56.16999816894531,3110000,56.16999816894531
1962-07-09,56.72999954223633,55.540000915527344,56.16999816894531,56.54999923706055,2950000,56.54999923706055
1962-07-10,58.36000061035156,56.9900016784668,56.9900016784668,57.20000076293945,7120000,57.20000076293945
1962-07-11,57.95000076293945,56.77000045776367,57.20000076293945,57.72999954223633,4250000,57.72999954223633
1962-07-12,58.66999816894531,57.59000015258789,57.72999954223633,58.029998779296875,5370000,58.029998779296875
1962-07-13,58.18000030517578,57.22999954223633,58.029998779296875,57.83000183105469,3380000,57.83000183105469
1962-07-16,58.099998474121094,57.18000030517578,57.83000183105469,57.83000183105469,3130000,57.83000183105469
1962-07-17,57.959999084472656,56.68000030517578,57.83000183105469,56.779998779296875,3500000,56.779998779296875
1962-07-18,56.810001373291016,55.86000061035156,56.779998779296875,56.20000076293945,3620000,56.20000076293945
1962-07-19,56.95000076293945,55.959999084472656,56.20000076293945,56.41999816894531,3090000,56.41999816894531
1962-07-20,57.09000015258789,56.27000045776367,56.41999816894531,56.810001373291016,2610000,56.810001373291016
1962-07-23,57.31999969482422,56.529998779296875,56.810001373291016,56.79999923706055,2770000,56.79999923706055
1962-07-24,56.93000030517578,56.13999938964844,56.79999923706055,56.36000061035156,2560000,56.36000061035156
1962-07-25,56.66999816894531,55.779998779296875,56.36000061035156,56.459999084472656,2910000,56.459999084472656
1962-07-26,57.18000030517578,56.15999984741211,56.459999084472656,56.77000045776367,2790000,56.77000045776367
1962-07-27,57.36000061035156,56.560001373291016,56.77000045776367,57.20000076293945,2890000,57.20000076293945
1962-07-30,57.97999954223633,57.08000183105469,57.20000076293945,57.83000183105469,3200000,57.83000183105469
1962-07-31,58.58000183105469,57.7400016784668,57.83000183105469,58.22999954223633,4190000,58.22999954223633
1962-08-01,58.29999923706055,57.5099983215332,58.22999954223633,57.75,3100000,57.75
1962-08-02,58.20000076293945,57.380001068115234,57.75,57.97999954223633,3410000,57.97999954223633
1962-08-03,58.31999969482422,57.630001068115234,57.97999954223633,58.119998931884766,5990000,58.119998931884766
1962-08-06,58.349998474121094,57.540000915527344,58.119998931884766,57.75,3110000,57.75
1962-08-07,57.810001373291016,57.06999969482422,57.75,57.36000061035156,2970000,57.36000061035156
1962-08-08,57.63999938964844,56.7599983215332,57.36000061035156,57.5099983215332,3080000,57.5099983215332
1962-08-09,57.880001068115234,57.189998626708984,57.5099983215332,57.56999969482422,2670000,57.56999969482422
1962-08-10,57.849998474121094,57.15999984741211,57.56999969482422,57.54999923706055,2470000,57.54999923706055
1962-08-13,57.900001525878906,57.220001220703125,57.54999923706055,57.630001068115234,2670000,57.630001068115234
1962-08-14,58.43000030517578,57.40999984741211,57.630001068115234,58.25,3640000,58.25
1962-08-15,59.11000061035156,58.220001220703125,58.25,58.65999984741211,4880000,58.65999984741211
1962-08-16,59.11000061035156,58.2400016784668,58.65999984741211,58.63999938964844,4180000,58.63999938964844
1962-08-17,59.2400016784668,58.43000030517578,58.63999938964844,59.0099983215332,3430000,59.0099983215332
1962-08-20,59.720001220703125,58.900001525878906,59.0099983215332,59.369998931884766,4580000,59.369998931884766
1962-08-21,59.65999984741211,58.900001525878906,59.369998931884766,59.119998931884766,3730000,59.119998931884766
1962-08-22,59.93000030517578,58.90999984741211,59.119998931884766,59.779998779296875,4520000,59.779998779296875
1962-08-23,60.33000183105469,59.470001220703125,59.779998779296875,59.70000076293945,4770000,59.70000076293945
1962-08-24,59.91999816894531,59.18000030517578,59.70000076293945,59.58000183105469,2890000,59.58000183105469
1962-08-27,59.939998626708984,59.2400016784668,59.58000183105469,59.54999923706055,3140000,59.54999923706055
1962-08-28,59.61000061035156,58.65999984741211,59.54999923706055,58.790000915527344,3180000,58.790000915527344
1962-08-29,58.959999084472656,58.16999816894531,58.790000915527344,58.65999984741211,2900000,58.65999984741211
1962-08-30,59.060001373291016,58.38999938964844,58.65999984741211,58.68000030517578,2260000,58.68000030517578
1962-08-31,59.25,58.45000076293945,58.68000030517578,59.119998931884766,2830000,59.119998931884766
1962-09-04,59.4900016784668,58.439998626708984,59.119998931884766,58.560001373291016,2970000,58.560001373291016
1962-09-05,58.77000045776367,57.95000076293945,58.560001373291016,58.119998931884766,3050000,58.119998931884766
1962-09-06,58.599998474121094,57.720001220703125,58.119998931884766,58.36000061035156,3180000,58.36000061035156
1962-09-07,58.900001525878906,58.09000015258789,58.36000061035156,58.380001068115234,2890000,58.380001068115234
1962-09-10,58.63999938964844,57.880001068115234,58.380001068115234,58.45000076293945,2520000,58.45000076293945
1962-09-11,58.93000030517578,58.16999816894531,58.45000076293945,58.59000015258789,3040000,58.59000015258789
1962-09-12,59.060001373291016,58.400001525878906,58.59000015258789,58.84000015258789,3100000,58.84000015258789
1962-09-13,59.18000030517578,58.459999084472656,58.84000015258789,58.70000076293945,3100000,58.70000076293945
1962-09-14,59.13999938964844,58.400001525878906,58.70000076293945,58.88999938964844,2880000,58.88999938964844
1962-09-17,59.41999816894531,58.650001525878906,58.88999938964844,59.08000183105469,3330000,59.08000183105469
1962-09-18,59.540000915527344,58.77000045776367,59.08000183105469,59.029998779296875,3690000,59.029998779296875
1962-09-19,59.2599983215332,58.59000015258789,59.029998779296875,58.95000076293945,2950000,58.95000076293945
1962-09-20,59.290000915527344,58.33000183105469,58.95000076293945,58.540000915527344,3350000,58.540000915527344
1962-09-21,58.63999938964844,57.43000030517578,58.540000915527344,57.689998626708984,4280000,57.689998626708984
1962-09-24,57.45000076293945,56.29999923706055,57.45000076293945,56.630001068115234,5000000,56.630001068115234
1962-09-25,57.220001220703125,56.119998931884766,56.630001068115234,56.959999084472656,3620000,56.959999084472656
1962-09-26,57.290000915527344,55.91999816894531,56.959999084472656,56.150001525878906,3550000,56.150001525878906
1962-09-27,56.54999923706055,55.529998779296875,56.150001525878906,55.77000045776367,3540000,55.77000045776367
1962-09-28,56.58000183105469,55.59000015258789,55.77000045776367,56.27000045776367,2850000,56.27000045776367
1962-10-01,56.310001373291016,55.2599983215332,56.27000045776367,55.4900016784668,3090000,55.4900016784668
1962-10-02,56.459999084472656,55.310001373291016,55.4900016784668,56.099998474121094,3000000,56.099998474121094
1962-10-03,56.709999084472656,55.84000015258789,56.099998474121094,56.15999984741211,2610000,56.15999984741211
1962-10-04,56.84000015258789,55.900001525878906,56.15999984741211,56.70000076293945,2530000,56.70000076293945
1962-10-05,57.29999923706055,56.54999923706055,56.70000076293945,57.06999969482422,2730000,57.06999969482422
1962-10-08,57.40999984741211,56.68000030517578,57.06999969482422,57.06999969482422,1950000,57.06999969482422
1962-10-09,57.400001525878906,56.709999084472656,57.06999969482422,57.20000076293945,2340000,57.20000076293945
1962-10-10,57.83000183105469,56.959999084472656,57.20000076293945,57.2400016784668,3040000,57.2400016784668
1962-10-11,57.459999084472656,56.779998779296875,57.2400016784668,57.04999923706055,2460000,57.04999923706055
1962-10-12,57.209999084472656,56.65999984741211,57.04999923706055,56.95000076293945,2020000,56.95000076293945
1962-10-15,57.5,56.65999984741211,56.95000076293945,57.27000045776367,2640000,57.27000045776367
1962-10-16,57.630001068115234,56.869998931884766,57.27000045776367,57.08000183105469,2860000,57.08000183105469
1962-10-17,57.22999954223633,56.369998931884766,57.08000183105469,56.88999938964844,3240000,56.88999938964844
1962-10-18,57.02000045776367,56.18000030517578,56.88999938964844,56.34000015258789,3280000,56.34000015258789
1962-10-19,56.540000915527344,55.34000015258789,56.34000015258789,55.59000015258789,4650000,55.59000015258789
1962-10-22,55.47999954223633,54.380001068115234,55.47999954223633,54.959999084472656,5690000,54.959999084472656
1962-10-23,55.189998626708984,53.2400016784668,54.959999084472656,53.4900016784668,6110000,53.4900016784668
1962-10-24,55.439998626708984,52.54999923706055,53.4900016784668,55.209999084472656,6720000,55.209999084472656
1962-10-25,55.16999816894531,53.81999969482422,55.16999816894531,54.689998626708984,3950000,54.689998626708984
1962-10-26,54.959999084472656,54.08000183105469,54.689998626708984,54.540000915527344,2580000,54.540000915527344
1962-10-29,56.380001068115234,55.34000015258789,55.34000015258789,55.720001220703125,4280000,55.720001220703125
1962-10-30,56.84000015258789,55.52000045776367,55.720001220703125,56.540000915527344,3830000,56.540000915527344
1962-10-31,57.0,56.189998626708984,56.540000915527344,56.52000045776367,3090000,56.52000045776367
1962-11-01,57.310001373291016,55.900001525878906,56.52000045776367,57.119998931884766,3400000,57.119998931884766
1962-11-02,58.189998626708984,56.779998779296875,57.119998931884766,57.75,5470000,57.75
1962-11-05,58.70000076293945,57.689998626708984,57.75,58.349998474121094,4320000,58.349998474121094
1962-11-07,59.11000061035156,57.7599983215332,58.349998474121094,58.709999084472656,4580000,58.709999084472656
1962-11-08,59.119998931884766,58.09000015258789,58.709999084472656,58.31999969482422,4160000,58.31999969482422
1962-11-09,58.9900016784668,57.900001525878906,58.31999969482422,58.779998779296875,4340000,58.779998779296875
1962-11-12,60.0,58.59000015258789,58.779998779296875,59.59000015258789,5090000,59.59000015258789
1962-11-13,60.060001373291016,59.060001373291016,59.59000015258789,59.459999084472656,4550000,59.459999084472656
1962-11-14,60.40999984741211,59.18000030517578,59.459999084472656,60.15999984741211,5090000,60.15999984741211
1962-11-15,60.66999816894531,59.7400016784668,60.15999984741211,59.970001220703125,5050000,59.970001220703125
1962-11-16,60.459999084472656,59.459999084472656,59.970001220703125,60.15999984741211,4000000,60.15999984741211
1962-11-19,60.41999816894531,59.459999084472656,60.15999984741211,59.81999969482422,3410000,59.81999969482422
1962-11-20,60.630001068115234,59.56999969482422,59.81999969482422,60.45000076293945,4290000,60.45000076293945
1962-11-21,61.18000030517578,60.189998626708984,60.45000076293945,60.810001373291016,5100000,60.810001373291016
1962-11-23,62.029998779296875,60.65999984741211,60.810001373291016,61.540000915527344,5660000,61.540000915527344
1962-11-26,62.130001068115234,60.95000076293945,61.540000915527344,61.36000061035156,5650000,61.36000061035156
1962-11-27,62.040000915527344,60.97999954223633,61.36000061035156,61.72999954223633,5500000,61.72999954223633
1962-11-28,62.47999954223633,61.5099983215332,61.72999954223633,62.119998931884766,5980000,62.119998931884766
1962-11-29,62.720001220703125,61.689998626708984,62.119998931884766,62.40999984741211,5810000,62.40999984741211
1962-11-30,62.779998779296875,61.779998779296875,62.40999984741211,62.2599983215332,4570000,62.2599983215332
1962-12-03,62.45000076293945,61.279998779296875,62.2599983215332,61.939998626708984,3810000,61.939998626708984
1962-12-04,62.93000030517578,61.77000045776367,61.939998626708984,62.63999938964844,5210000,62.63999938964844
1962-12-05,63.5,62.369998931884766,62.63999938964844,62.38999938964844,6280000,62.38999938964844
1962-12-06,63.36000061035156,62.279998779296875,62.38999938964844,62.93000030517578,4600000,62.93000030517578
1962-12-07,63.43000030517578,62.45000076293945,62.93000030517578,63.060001373291016,3900000,63.060001373291016
1962-12-10,63.349998474121094,61.959999084472656,63.060001373291016,62.27000045776367,4270000,62.27000045776367
1962-12-11,62.58000183105469,61.720001220703125,62.27000045776367,62.31999969482422,3700000,62.31999969482422
1962-12-12,63.15999984741211,62.130001068115234,62.31999969482422,62.630001068115234,3760000,62.630001068115234
1962-12-13,63.06999969482422,62.09000015258789,62.630001068115234,62.41999816894531,3380000,62.41999816894531
1962-12-14,62.83000183105469,61.959999084472656,62.41999816894531,62.56999969482422,3280000,62.56999969482422
1962-12-17,62.95000076293945,62.13999938964844,62.56999969482422,62.369998931884766,3590000,62.369998931884766
1962-12-18,62.65999984741211,61.779998779296875,62.369998931884766,62.06999969482422,3620000,62.06999969482422
1962-12-19,62.810001373291016,61.720001220703125,62.06999969482422,62.58000183105469,4000000,62.58000183105469
1962-12-20,63.279998779296875,62.439998626708984,62.58000183105469,62.81999969482422,4220000,62.81999969482422
1962-12-21,63.130001068115234,62.2599983215332,62.81999969482422,62.63999938964844,3470000,62.63999938964844
1962-12-24,63.029998779296875,62.189998626708984,62.63999938964844,62.630001068115234,3180000,62.630001068115234
1962-12-26,63.31999969482422,62.560001373291016,62.630001068115234,63.02000045776367,3370000,63.02000045776367
1962-12-27,63.40999984741211,62.66999816894531,63.02000045776367,62.93000030517578,3670000,62.93000030517578
1962-12-28,63.25,62.529998779296875,62.93000030517578,62.959999084472656,4140000,62.959999084472656
1962-12-31,63.43000030517578,62.68000030517578,62.959999084472656,63.099998474121094,5420000,63.099998474121094
1963-01-02,63.38999938964844,62.31999969482422,63.099998474121094,62.689998626708984,2540000,62.689998626708984
1963-01-03,63.88999938964844,62.66999816894531,62.689998626708984,63.720001220703125,4570000,63.720001220703125
1963-01-04,64.44999694824219,63.56999969482422,63.720001220703125,64.12999725341797,5400000,64.12999725341797
1963-01-07,64.58999633789062,63.66999816894531,64.12999725341797,64.12000274658203,4440000,64.12000274658203
1963-01-08,64.9800033569336,64.0,64.12000274658203,64.73999786376953,5410000,64.73999786376953
1963-01-09,65.22000122070312,64.31999969482422,64.73999786376953,64.58999633789062,5110000,64.58999633789062
1963-01-10,65.16000366210938,64.33000183105469,64.58999633789062,64.70999908447266,4520000,64.70999908447266
1963-01-11,65.0999984741211,64.30999755859375,64.70999908447266,64.8499984741211,4410000,64.8499984741211
1963-01-14,65.5,64.61000061035156,64.8499984741211,65.19999694824219,5000000,65.19999694824219
1963-01-15,65.62000274658203,64.81999969482422,65.19999694824219,65.11000061035156,5930000,65.11000061035156
1963-01-16,65.25,64.41999816894531,65.11000061035156,64.66999816894531,4260000,64.66999816894531
1963-01-17,65.4000015258789,64.3499984741211,64.66999816894531,65.12999725341797,5230000,65.12999725341797
1963-01-18,65.69999694824219,64.86000061035156,65.12999725341797,65.18000030517578,4760000,65.18000030517578
1963-01-21,65.5199966430664,64.63999938964844,65.18000030517578,65.27999877929688,4090000,65.27999877929688
1963-01-22,65.80000305175781,65.02999877929688,65.27999877929688,65.44000244140625,4810000,65.44000244140625
1963-01-23,65.91000366210938,65.2300033569336,65.44000244140625,65.62000274658203,4820000,65.62000274658203
1963-01-24,66.08999633789062,65.33000183105469,65.62000274658203,65.75,4810000,65.75
1963-01-25,66.2300033569336,65.37999725341797,65.75,65.91999816894531,4770000,65.91999816894531
1963-01-28,66.58999633789062,65.7699966430664,65.91999816894531,66.23999786376953,4720000,66.23999786376953
1963-01-29,66.58000183105469,65.83000183105469,66.23999786376953,66.2300033569336,4360000,66.2300033569336
1963-01-30,66.33000183105469,65.55000305175781,66.2300033569336,65.8499984741211,3740000,65.8499984741211
1963-01-31,66.44999694824219,65.51000213623047,65.8499984741211,66.19999694824219,4270000,66.19999694824219
1963-02-01,66.30999755859375,66.30999755859375,66.30999755859375,66.30999755859375,4280000,66.30999755859375
1963-02-04,66.66000366210938,65.88999938964844,66.30999755859375,66.16999816894531,3670000,66.16999816894531
1963-02-05,66.3499984741211,65.37999725341797,66.16999816894531,66.11000061035156,4050000,66.11000061035156
